iter	RMSE
1504	0.06153263246
1505	0.06152734032
1506	0.06152464531
1507	0.06152158213
1508	0.06151838144
1509	0.06151586721
1510	0.0615129876
1511	0.06150874614
1512	0.06150611336
1513	0.06150276503
1514	0.06149945692
1515	0.06149632018
1516	0.06149215981
1517	0.06148957681
1518	0.06148550345
1519	0.061482756
1520	0.06148015204
1521	0.0614772663
1522	0.06147387556
1523	0.06146978081
1524	0.06146457547
1525	0.06146044619
1526	0.06145550361
1527	0.06145210524
1528	0.06144805942
1529	0.06144563096
1530	0.06144320371
1531	0.06143835229
1532	0.06143504922
1533	0.06143193716
1534	0.06142751603
1535	0.06142381183
1536	0.06141914414
1537	0.06141671744
1538	0.06141373036
1539	0.06141080302
1540	0.06140766472
1541	0.06140522001
1542	0.06140269303
1543	0.0613994157
1544	0.06139655639
1545	0.06139360189
1546	0.06138845205
1547	0.06138617502
1548	0.06138318769
1549	0.06137853821
1550	0.06137581328
1551	0.06137198033
1552	0.06136851867
1553	0.06136310894
1554	0.06136050788
1555	0.0613579407
1556	0.06135482026
1557	0.06135177449
1558	0.06134802407
1559	0.06134480377
1560	0.06134264166
1561	0.06134008913
1562	0.06133713837
1563	0.06133515857
1564	0.06133281532
1565	0.06132981901
1566	0.0613273479
1567	0.06132494046
1568	0.06132287882
1569	0.06132076774
1570	0.06131759172
1571	0.06131544755
1572	0.06131323312
1573	0.0613101689
1574	0.06130618659
1575	0.06130416838
1576	0.06130149557
1577	0.06129857426
1578	0.06129652688
1579	0.0612938531
1580	0.06129087712
1581	0.06128783598
1582	0.06128570712
1583	0.06128342677
1584	0.06127786368
1585	0.06127418535
1586	0.06126964169
1587	0.06126623625
1588	0.06126340472
1589	0.06126060445
1590	0.06125839286
1591	0.06125611075
1592	0.06125413284
1593	0.06125151993
1594	0.0612495717
1595	0.06124758711
1596	0.06124538954
1597	0.06124271541
1598	0.06123992384
1599	0.06123648685
1600	0.06123473911
1601	0.06123234165
1602	0.06122934921
1603	0.06122703247
1604	0.06122488424
1605	0.06122301538
1606	0.06121897786
1607	0.06121699087
1608	0.06121344357
1609	0.06121033002
1610	0.06120726928
1611	0.06120443265
1612	0.061200756
1613	0.06119677434
1614	0.06119432048
1615	0.06119229441
1616	0.06118847963
1617	0.06118606567
1618	0.0611837906
1619	0.06118085445
1620	0.06117860485
1621	0.06117555672
1622	0.06117356396
1623	0.06117151371
1624	0.06116962611
1625	0.06116808023
1626	0.06116372819
1627	0.06116142532
1628	0.06115936561
1629	0.06115771968
1630	0.06115614475
1631	0.06115305834
1632	0.06115041139
1633	0.06114737975
1634	0.0611452383
1635	0.06114257352
1636	0.06114084458
1637	0.06113815197
1638	0.06113480957
1639	0.06113315871
1640	0.06113083744
1641	0.06112906515
1642	0.06112734771
1643	0.06112367742
1644	0.0611213901
1645	0.06111882944
1646	0.06111646953
1647	0.06111462895
1648	0.06111294734
1649	0.06110795431
1650	0.06110573967
1651	0.06110322091
1652	0.06110083869
1653	0.06109765535
1654	0.0610959052
1655	0.06109410153
1656	0.06109040448
1657	0.06108791958
1658	0.06108461794
1659	0.06108311389
1660	0.06108089137
1661	0.06107864787
1662	0.06107623183
1663	0.06107393877
1664	0.06107022339
1665	0.06106780451
1666	0.06106543246
1667	0.06106165651
1668	0.06105923502
1669	0.06105743422
1670	0.06105498953
1671	0.06105100971
1672	0.06104879519
1673	0.0610462814
1674	0.06104487036
1675	0.06104317862
1676	0.06104126931
1677	0.06103796277
1678	0.06103505941
1679	0.0610331964
1680	0.06103112989
1681	0.06102902792
1682	0.06102637849
1683	0.06102501168
1684	0.06102210452
1685	0.06102029559
1686	0.06101876133
1687	0.06101564065
1688	0.06101389408
1689	0.06101240643
1690	0.06101041535
1691	0.06100833965
1692	0.06100534413
1693	0.06100342162
1694	0.06100172933
1695	0.06100036926
1696	0.06099651797
1697	0.06099391377
1698	0.06099102406
1699	0.06098764409
1700	0.06098453843
1701	0.06098308961
1702	0.0609812126
1703	0.06097817994
1704	0.06097506046
1705	0.06097308184
1706	0.06097076935
1707	0.06096892316
1708	0.06096769311
1709	0.06096558264
1710	0.06096342029
1711	0.06096156651
1712	0.06095966407
1713	0.0609582998
1714	0.06095668748
1715	0.06095273178
1716	0.06095091615
1717	0.06094918775
1718	0.06094774685
1719	0.06094524504
1720	0.0609425122
1721	0.06093960664
1722	0.0609381919
1723	0.060936077
1724	0.06093346845
1725	0.06093087179
1726	0.0609292516
1727	0.06092750868
1728	0.0609254768
1729	0.06092254105
1730	0.06092120031
1731	0.06091910273
1732	0.06091732216
1733	0.06091349051
1734	0.06091164427
1735	0.0609085963
1736	0.0609057207
1737	0.0609040384
1738	0.06090292996
1739	0.06090074046
1740	0.06089854996
1741	0.0608966406
1742	0.06089557009
1743	0.06089428072
1744	0.06089165463
1745	0.06088993192
1746	0.06088847779
1747	0.06088469175
1748	0.06088277777
1749	0.06088151891
1750	0.06088030504
1751	0.0608791952
1752	0.06087780095
1753	0.06087646904
1754	0.06087457023
1755	0.06087242477
1756	0.06087125118
1757	0.060867187
1758	0.06086459285
1759	0.06086316409
1760	0.06086067505
1761	0.06085888823
1762	0.06085676982
1763	0.06085558175
1764	0.0608539083
1765	0.06085073244
1766	0.06084858859
1767	0.06084591052
1768	0.06084484145
1769	0.06084381332
1770	0.06084226394
1771	0.06084125946
1772	0.0608393413
1773	0.06083803694
1774	0.06083681375
1775	0.06083526307
1776	0.06083367408
1777	0.06083169184
1778	0.06083007455
1779	0.06082879504
1780	0.06082715179
1781	0.06082607699
1782	0.06082464767
1783	0.06082311034
1784	0.06082084765
1785	0.06081886453
1786	0.06081746729
1787	0.06081548685
1788	0.06081428905
1789	0.06081234415
1790	0.0608103085
1791	0.06080894889
1792	0.06080793513
1793	0.06080675663
1794	0.0608048954
1795	0.06080364409
1796	0.06080227885
1797	0.06080098252
1798	0.06080000596
1799	0.06079890427
1800	0.06079546345
1801	0.06079354631
1802	0.0607910803
1803	0.06078967208
1804	0.06078601852
1805	0.06078361848
1806	0.06078248723
1807	0.06078113279
1808	0.06077985226
1809	0.06077609734
1810	0.06077387695
1811	0.06077275881
1812	0.0607708388
1813	0.06076854144
1814	0.06076662813
1815	0.06076529936
1816	0.06076312238
1817	0.06076136544
1818	0.06076032998
1819	0.06075792569
1820	0.06075608248
1821	0.06075361226
1822	0.06075157321
1823	0.06075037549
1824	0.06074879225
1825	0.06074757335
1826	0.06074662372
1827	0.06074561927
1828	0.06074429899
1829	0.0607426976
1830	0.06074132307
1831	0.06073786507
1832	0.06073696658
1833	0.06073548011
1834	0.06073354922
1835	0.06073204655
1836	0.06073063638
1837	0.06072960077
1838	0.06072838189
1839	0.0607268712
1840	0.06072487504
1841	0.06072182747
1842	0.06072066553
1843	0.06071894516
1844	0.06071635523
1845	0.06071459093
1846	0.06071296148
1847	0.06071170054
1848	0.06071012408
1849	0.06070887845
1850	0.06070583985
1851	0.06070406504
1852	0.06070255917
1853	0.06070133088
1854	0.06070002499
1855	0.06069655789
1856	0.06069566784
1857	0.0606934669
1858	0.06069267037
1859	0.06069075004
1860	0.06068975199
1861	0.06068752278
1862	0.06068539424
1863	0.06068223967
1864	0.06067892361
1865	0.06067754385
1866	0.06067678088
1867	0.06067591901
1868	0.06067409385
1869	0.06067275679
1870	0.06067167295
1871	0.06067080959
1872	0.06066881607
1873	0.06066672103
1874	0.0606657231
1875	0.06066483569
1876	0.06066365122
1877	0.06066203402
1878	0.06066067654
1879	0.06065923096
1880	0.06065784871
1881	0.06065654151
1882	0.06065550922
1883	0.06065377948
1884	0.06065202346
1885	0.06065044927
1886	0.06064967799
1887	0.06064622439
1888	0.06064521122
1889	0.06064363893
1890	0.06064293374
1891	0.06064020023
1892	0.06063793082
1893	0.06063474387
1894	0.06063304941
1895	0.06063134798
1896	0.06063004771
1897	0.06062695374
1898	0.06062565864
1899	0.06062489483
1900	0.06062347061
1901	0.06062273666
1902	0.06062124425
1903	0.06062008488
1904	0.06061903844
1905	0.06061760223
1906	0.0606143697
1907	0.06061302268
1908	0.0606103886
1909	0.06060924053
1910	0.06060818588
1911	0.06060719718
1912	0.06060631527
1913	0.06060428298
1914	0.06060284639
1915	0.06060192157
1916	0.06060008671
1917	0.06059863554
1918	0.06059737745
1919	0.0605965369
1920	0.06059536642
1921	0.06059414936
1922	0.06059325079
1923	0.0605918623
1924	0.06059045797
1925	0.06058914708
1926	0.06058840916
1927	0.0605875057
1928	0.06058580587
1929	0.06058464507
1930	0.06058386796
1931	0.06058089892
1932	0.06058016202
1933	0.06057901732
1934	0.06057730579
1935	0.06057591745
1936	0.06057519319
1937	0.06057238184
1938	0.0605701736
1939	0.06056878382
1940	0.06056695478
1941	0.06056451067
1942	0.06056192247
1943	0.06055991627
1944	0.06055920645
1945	0.06055797159
1946	0.06055602501
1947	0.06055464618
1948	0.06055199138
1949	0.06054903348
1950	0.06054758411
1951	0.06054679124
1952	0.06054559141
1953	0.06054483805
1954	0.06054285948
1955	0.06054214786
1956	0.06054054428
1957	0.06053930667
1958	0.06053800391
1959	0.06053697625
1960	0.06053604721
1961	0.06053449833
1962	0.06053244257
1963	0.06053130896
1964	0.06052938566
1965	0.06052774056
1966	0.06052647156
1967	0.06052448657
1968	0.06052288502
1969	0.06052126882
1970	0.06051847666
1971	0.06051580558
1972	0.06051429873
1973	0.06051288795
1974	0.06051214874
1975	0.060511483
1976	0.06050964769
1977	0.06050878541
1978	0.06050722237
1979	0.06050638528
1980	0.06050565662
1981	0.06050416044
1982	0.06050295804
1983	0.06050195545
1984	0.06050020859
1985	0.06049746629
1986	0.06049621197
1987	0.0604947741
1988	0.0604937136
1989	0.06049098377
1990	0.06048982733
1991	0.06048898949
1992	0.06048720253
1993	0.0604864905
1994	0.06048542175
1995	0.06048245306
1996	0.06048121896
1997	0.06047965403
1998	0.06047846405
1999	0.06047709086
2000	0.06047617402
2001	0.06047500018
2002	0.06047379979
2003	0.06047234597
2004	0.06047060883
2005	0.06046874217
2006	0.06046665799
2007	0.06046599282
2008	0.06046521795
2009	0.06046356424
2010	0.06046175954
2011	0.06046001044
2012	0.06045905252
2013	0.06045750647
2014	0.06045583599
2015	0.06045463482
2016	0.06045318257
2017	0.06045196409
2018	0.06045072492
2019	0.06044906228
2020	0.060447892
2021	0.06044621727
2022	0.06044504105
2023	0.06044388022
2024	0.06044267488
2025	0.06044168137
2026	0.06044024288
2027	0.0604377941
2028	0.06043473153
2029	0.06043288761
2030	0.06043183501
2031	0.060430272
2032	0.06042932871
2033	0.06042858473
2034	0.06042790835
2035	0.06042643595
2036	0.06042560288
2037	0.06042492621
2038	0.06042381807
2039	0.06042209837
2040	0.06042134336
2041	0.06041904162
2042	0.06041631048
2043	0.06041476265
2044	0.06041353931
2045	0.06041257585
2046	0.06041167961
2047	0.06041085304
2048	0.06040949987
2049	0.06040792747
2050	0.06040524051
2051	0.06040474779
2052	0.06040391222
2053	0.06040259025
2054	0.06040176475
2055	0.06040001483
2056	0.06039886237
2057	0.06039791606
2058	0.06039669984
2059	0.06039580814
2060	0.06039448467
2061	0.06039368413
2062	0.06039198231
2063	0.06039048355
2064	0.06038922445
2065	0.06038787989
2066	0.06038590471
2067	0.06038505668
2068	0.06038322291
2069	0.06038122834
2070	0.06038054795
2071	0.06037802248
2072	0.0603770962
2073	0.06037615094
2074	0.06037508952
2075	0.0603740408
2076	0.06037233008
2077	0.06037113965
2078	0.06036982981
2079	0.06036903755
2080	0.06036836484
2081	0.06036722351
2082	0.06036642655
2083	0.0603655133
2084	0.0603648764
2085	0.06036359502
2086	0.06036264557
2087	0.06036170029
2088	0.06036068248
2089	0.06035987677
2090	0.06035867858
2091	0.06035742883
2092	0.06035658104
2093	0.06035492142
2094	0.06035215099
2095	0.060351093
2096	0.06035032266
2097	0.06034965791
2098	0.06034733515
2099	0.06034620051
2100	0.06034554522
2101	0.06034391752
2102	0.06034255089
2103	0.06034142947
2104	0.06033945953
2105	0.06033820804
2106	0.06033709324
2107	0.06033620326
2108	0.0603333977
2109	0.06033248047
2110	0.06033031048
2111	0.06032898919
2112	0.06032807805
2113	0.06032640162
2114	0.06032369466
2115	0.06032247565
2116	0.0603205208
2117	0.06031974094
2118	0.06031819046
2119	0.06031696074
2120	0.06031631257
2121	0.06031453969
2122	0.06031322488
2123	0.0603127089
2124	0.06031103303
2125	0.06030975674
2126	0.06030892855
2127	0.06030738352
2128	0.0603064285
2129	0.06030440569
2130	0.06030299369
2131	0.06030232436
2132	0.06030119251
2133	0.06029983746
2134	0.0602985992
2135	0.06029733647
2136	0.06029674542
2137	0.06029511675
2138	0.06029409197
2139	0.06029277409
2140	0.06029101998
2141	0.06029047397
2142	0.06028994364
2143	0.06028889784
2144	0.06028792782
2145	0.06028632151
2146	0.06028411873
2147	0.06028278165
2148	0.06028199095
2149	0.0602805078
2150	0.06027985923
2151	0.06027877246
2152	0.06027805794
2153	0.06027685387
2154	0.06027476083
2155	0.06027398618
2156	0.06027299939
2157	0.06027205023
2158	0.06027138258
2159	0.06026946785
2160	0.06026743907
2161	0.06026641239
2162	0.06026456664
2163	0.06026192854
2164	0.06026095168
2165	0.06025971069
2166	0.06025878234
2167	0.06025803381
2168	0.06025748171
2169	0.06025681477
2170	0.06025478943
2171	0.0602536638
2172	0.06025292292
2173	0.06025196288
2174	0.06025070795
2175	0.06024936726
2176	0.06024841259
2177	0.06024658027
2178	0.06024529992
2179	0.06024435075
2180	0.06024357286
2181	0.06024244078
2182	0.06024142466
2183	0.06024077145
2184	0.06024006617
2185	0.06023849455
2186	0.06023769904
2187	0.06023644455
2188	0.06023425173
2189	0.06023301478
2190	0.06023149305
2191	0.06022995308
2192	0.06022825431
2193	0.06022708789
2194	0.06022587989
2195	0.06022503784
2196	0.06022273761
2197	0.06022068626
2198	0.06021908011
2199	0.06021808112
2200	0.06021728966
2201	0.06021598655
2202	0.06021439883
2203	0.06021347012
2204	0.06021113292
2205	0.06020974231
2206	0.06020916796
2207	0.06020805408
2208	0.06020676605
2209	0.06020581532
2210	0.06020458764
2211	0.06020339779
2212	0.06020209912
2213	0.0602003477
2214	0.06019844933
2215	0.06019671454
2216	0.06019571547
2217	0.06019511159
2218	0.06019438861
2219	0.06019370354
2220	0.06019115126
2221	0.0601901828
2222	0.06018961403
2223	0.0601872975
2224	0.06018603134
2225	0.06018455916
2226	0.06018327179
2227	0.06018222215
2228	0.06018100552
2229	0.0601795952
2230	0.06017832653
2231	0.06017638176
2232	0.06017499187
2233	0.06017395087
2234	0.0601731076
2235	0.06017193942
2236	0.06017048452
2237	0.06016982385
2238	0.06016849393
2239	0.06016759747
2240	0.06016673762
2241	0.06016537219
2242	0.06016344716
2243	0.06016253223
2244	0.06016166869
2245	0.06015961846
2246	0.06015888361
2247	0.06015771834
2248	0.06015665173
2249	0.0601559934
2250	0.06015501492
2251	0.06015344415
2252	0.06015263427
2253	0.06015191386
2254	0.06015106913
2255	0.06014991782
2256	0.0601489215
2257	0.06014752603
2258	0.06014666446
2259	0.06014540361
2260	0.06014416335
2261	0.0601433588
2262	0.06014231652
2263	0.06014071689
2264	0.06013994743
2265	0.0601391293
2266	0.06013800562
2267	0.06013631676
2268	0.06013511127
2269	0.06013426097
2270	0.06013292071
2271	0.06013164462
2272	0.06012970309
2273	0.06012842105
2274	0.06012746113
2275	0.06012690384
2276	0.06012579531
2277	0.06012473933
2278	0.06012394264
2279	0.06012270213
2280	0.06012179724
2281	0.0601211432
2282	0.0601189891
2283	0.06011800751
2284	0.06011679651
2285	0.06011563902
2286	0.06011367434
2287	0.06011162223
2288	0.06011084607
2289	0.06010946886
2290	0.06010882974
2291	0.06010754569
2292	0.06010593884
2293	0.06010429225
2294	0.06010303941
2295	0.06010206646
2296	0.06010149158
2297	0.06010064324
2298	0.06010014804
2299	0.0600993506
2300	0.06009772032
2301	0.06009617484
2302	0.0600948322
2303	0.06009344181
2304	0.06009283923
2305	0.06009146364
2306	0.06008974036
2307	0.06008934903
2308	0.06008832415
2309	0.06008760405
2310	0.06008649508
2311	0.06008500998
2312	0.06008258365
2313	0.06008203859
2314	0.06008132365
2315	0.06008065527
2316	0.06007969164
2317	0.0600788272
2318	0.0600782382
2319	0.06007706019
2320	0.06007608551
2321	0.06007500793
2322	0.0600744266
2323	0.06007298564
2324	0.06007172501
2325	0.06007073667
2326	0.06007016211
2327	0.06006829725
2328	0.06006726298
2329	0.06006636795
2330	0.06006538837
2331	0.0600645612
2332	0.0600625496
2333	0.06006147454
2334	0.0600603104
2335	0.06005901936
2336	0.06005823919
2337	0.06005602712
2338	0.06005500817
2339	0.06005284343
2340	0.06005088011
2341	0.06004983313
2342	0.06004872423
2343	0.06004787566
2344	0.0600463353
2345	0.06004556977
2346	0.06004399509
2347	0.06004175056
2348	0.06004117269
2349	0.06004056652
2350	0.06003997034
2351	0.06003907984
2352	0.06003749033
2353	0.06003608976
2354	0.06003496519
2355	0.0600331933
2356	0.0600319492
2357	0.06003032528
2358	0.06002901541
2359	0.06002733568
2360	0.06002622277
2361	0.06002538694
2362	0.06002482701
2363	0.06002333628
2364	0.06002199488
2365	0.06002083097
2366	0.06001991273
2367	0.06001881513
2368	0.06001683917
2369	0.06001577553
2370	0.06001458636
2371	0.06001386373
2372	0.06001325478
2373	0.06001267157
2374	0.06001140358
2375	0.0600102858
2376	0.06000971576
2377	0.06000763932
2378	0.06000650945
2379	0.06000495915
2380	0.0600039637
2381	0.06000307065
2382	0.06000231796
2383	0.0600012516
2384	0.0600007177
2385	0.05999998795
2386	0.05999863182
2387	0.05999675743
2388	0.05999563449
2389	0.05999489846
2390	0.05999417576
2391	0.0599932607
2392	0.05999209604
2393	0.05999053571
2394	0.05998978951
2395	0.05998906474
2396	0.05998785665
2397	0.05998616239
2398	0.05998505854
2399	0.05998296451
2400	0.05998212025
2401	0.05998141098
2402	0.05998024371
2403	0.05997920986
2404	0.05997797683
2405	0.05997649434
2406	0.05997538088
2407	0.05997360218
2408	0.05997257778
2409	0.05997187636
2410	0.05997088066
2411	0.05996973205
2412	0.05996843743
2413	0.05996763974
2414	0.05996708879
2415	0.05996514597
2416	0.05996412072
2417	0.05996203074
2418	0.05996112397
2419	0.05995964517
2420	0.0599584723
2421	0.05995767262
2422	0.05995688087
2423	0.05995613152
2424	0.05995457527
2425	0.05995395065
2426	0.05995317697
2427	0.05995246858
2428	0.05995096274
2429	0.05995030537
2430	0.05994827716
2431	0.0599476873
2432	0.05994666157
2433	0.0599457021
2434	0.05994479645
2435	0.05994428587
2436	0.05994375482
2437	0.05994267853
2438	0.0599420302
2439	0.05994099381
2440	0.05993929774
2441	0.05993760948
2442	0.05993607631
2443	0.0599352714
2444	0.05993374746
2445	0.05993245996
2446	0.05993116572
2447	0.05993016206
2448	0.0599292809
2449	0.05992845753
2450	0.05992779807
2451	0.05992711895
2452	0.05992606235
2453	0.05992548117
2454	0.05992453354
2455	0.05992289392
2456	0.05992195735
2457	0.05992077748
2458	0.05992024254
2459	0.05991956728
2460	0.05991859715
2461	0.05991679348
2462	0.05991586534
2463	0.05991486138
2464	0.05991404523
2465	0.05991321802
2466	0.05991120637
2467	0.0599097936
2468	0.05990857888
2469	0.05990785491
2470	0.0599069637
2471	0.05990634931
2472	0.05990533135
2473	0.05990425014
2474	0.05990297198
2475	0.05990233489
2476	0.0599011562
2477	0.05989969979
2478	0.05989767919
2479	0.05989690583
2480	0.05989635679
2481	0.05989538145
2482	0.05989425479
2483	0.05989316115
2484	0.05989220449
2485	0.05989126049
2486	0.05989054622
2487	0.0598893834
2488	0.05988807755
2489	0.05988751921
2490	0.05988630405
2491	0.05988499316
2492	0.05988408076
2493	0.05988277008
2494	0.0598819126
2495	0.05988006704
2496	0.05987904282
2497	0.05987804775
2498	0.05987613
2499	0.05987527048
2500	0.0598742672
2501	0.05987321495
2502	0.05987196891
2503	0.05987031158
2504	0.05986970524
2505	0.05986817108
2506	0.05986651838
2507	0.05986531195
2508	0.05986468957
2509	0.05986399141
2510	0.05986313853
2511	0.05986243419
2512	0.05986194667
2513	0.05986015996
2514	0.0598595019
2515	0.05985760379
2516	0.0598568298
2517	0.05985584539
2518	0.0598551084
2519	0.05985436062
2520	0.0598538584
2521	0.05985332337
2522	0.05985297717
2523	0.05985175308
2524	0.05985105668
2525	0.0598496005
2526	0.05984893069
2527	0.05984735108
2528	0.05984639881
2529	0.05984553466
2530	0.05984446454
2531	0.05984394977
2532	0.05984244406
2533	0.05984162711
2534	0.059840934
2535	0.05984014876
2536	0.05983915345
2537	0.05983777798
2538	0.05983625835
2539	0.05983575765
2540	0.05983487159
2541	0.05983415384
2542	0.05983322837
2543	0.05983220707
2544	0.05983131702
2545	0.05983065982
2546	0.05982987884
2547	0.05982876876
2548	0.05982816143
2549	0.05982699134
2550	0.05982633342
2551	0.05982543849
2552	0.05982445255
2553	0.05982325352
2554	0.05982204415
2555	0.05982064352
2556	0.05981884418
2557	0.05981836848
2558	0.05981740807
2559	0.05981615194
2560	0.05981527711
2561	0.05981447138
2562	0.05981353826
2563	0.05981229204
2564	0.05981118467
2565	0.05981076577
2566	0.05980938075
2567	0.05980805508
2568	0.05980714463
2569	0.0598061672
2570	0.05980474854
2571	0.05980408198
2572	0.05980303952
2573	0.05980255165
2574	0.05980208435
2575	0.05980096561
2576	0.05980024974
2577	0.05979934095
2578	0.05979874941
2579	0.05979718363
2580	0.05979673163
2581	0.05979540756
2582	0.05979461749
2583	0.05979363193
2584	0.05979255395
2585	0.0597918355
2586	0.05979119233
2587	0.05978983027
2588	0.05978917198
2589	0.05978821715
2590	0.05978679946
2591	0.05978622985
2592	0.05978527171
2593	0.05978398569
2594	0.05978315361
2595	0.05978192103
2596	0.05978093307
2597	0.05977979623
2598	0.05977917841
2599	0.05977840658
2600	0.05977784208
2601	0.05977632461
2602	0.05977496187
2603	0.05977372146
2604	0.05977242666
2605	0.05977113232
2606	0.05977061258
2607	0.05976973285
2608	0.05976876002
2609	0.05976787988
2610	0.05976716439
2611	0.05976585455
2612	0.05976450709
2613	0.05976376406
2614	0.05976300413
2615	0.05976221043
2616	0.05976143269
2617	0.05976063721
2618	0.05975999903
2619	0.05975855074
2620	0.05975734237
2621	0.05975678865
2622	0.05975588507
2623	0.05975507716
2624	0.05975410924
2625	0.05975334633
2626	0.0597519966
2627	0.05975138111
2628	0.0597504583
2629	0.05974982254
2630	0.05974889993
2631	0.05974762017
2632	0.05974685199
2633	0.05974621106
2634	0.05974566065
2635	0.05974433273
2636	0.05974293178
2637	0.05974162548
2638	0.05974036113
2639	0.0597395492
2640	0.05973879274
2641	0.05973772106
2642	0.0597366083
2643	0.05973619178
2644	0.0597344375
2645	0.05973398361
2646	0.05973312925
2647	0.05973209419
2648	0.05973159228
2649	0.05972987663
2650	0.05972917379
2651	0.05972803398
2652	0.05972693955
2653	0.05972546461
2654	0.05972453532
2655	0.05972327433
2656	0.05972188777
2657	0.05972066125
2658	0.05971890509
2659	0.05971794456
2660	0.05971727698
2661	0.0597162258
2662	0.05971573209
2663	0.05971509578
2664	0.05971424079
2665	0.05971323613
2666	0.05971220452
2667	0.05971138349
2668	0.05970929896
2669	0.05970871683
2670	0.05970806326
2671	0.05970683132
2672	0.05970580573
2673	0.05970531378
2674	0.05970384681
2675	0.05970250277
2676	0.05970198276
2677	0.05970082016
2678	0.05970005158
2679	0.05969948282
2680	0.05969895667
2681	0.05969842387
2682	0.05969729224
2683	0.05969658499
2684	0.05969608673
2685	0.05969507532
2686	0.05969414344
2687	0.05969335068
2688	0.05969253129
2689	0.05969158612
2690	0.05969037223
2691	0.05968933977
2692	0.05968834288
2693	0.05968771302
2694	0.05968628205
2695	0.05968522413
2696	0.05968405736
2697	0.05968265579
2698	0.05968144457
2699	0.05967975273
2700	0.05967909044
2701	0.05967851019
2702	0.05967758226
2703	0.05967672042
2704	0.05967604609
2705	0.05967523738
2706	0.05967468486
2707	0.05967390278
2708	0.05967333837
2709	0.05967263892
2710	0.05967183942
2711	0.05967125616
2712	0.05967080752
2713	0.05966992557
2714	0.05966898967
2715	0.05966827301
2716	0.05966766728
2717	0.05966678616
2718	0.05966589537
2719	0.05966505686
2720	0.05966454993
2721	0.05966367176
2722	0.05966216033
2723	0.05966171801
2724	0.05966010061
2725	0.05965953425
2726	0.05965855237
2727	0.05965782248
2728	0.05965709901
2729	0.05965648511
2730	0.05965597591
2731	0.05965516552
2732	0.05965439209
2733	0.05965396169
2734	0.0596523277
2735	0.05965168355
2736	0.05965055327
2737	0.05964942552
2738	0.05964849591
2739	0.05964774975
2740	0.05964701976
2741	0.05964592339
2742	0.0596453369
2743	0.05964481295
2744	0.05964423103
2745	0.05964324445
2746	0.05964238284
2747	0.05964195976
2748	0.05964094876
2749	0.05964009962
2750	0.05963892761
2751	0.05963821536
2752	0.05963782912
2753	0.05963743601
2754	0.0596366993
2755	0.05963616361
2756	0.05963533682
2757	0.05963410542
2758	0.05963311919
2759	0.05963159413
2760	0.05963022118
2761	0.05962887148
2762	0.05962812705
2763	0.05962764216
2764	0.05962683409
2765	0.05962654335
2766	0.05962559296
2767	0.05962466238
2768	0.05962398188
2769	0.05962338105
2770	0.05962240658
2771	0.05962128427
2772	0.05962013993
2773	0.05961918009
2774	0.05961823361
2775	0.05961713945
2776	0.05961642249
2777	0.05961564752
2778	0.05961492615
2779	0.05961356158
2780	0.05961240218
2781	0.05961190157
2782	0.05961103421
2783	0.05961055184
2784	0.05960988911
2785	0.0596094712
2786	0.05960867765
2787	0.05960754955
2788	0.05960684579
2789	0.05960592585
2790	0.05960496685
2791	0.05960402618
2792	0.05960241775
2793	0.05960170807
2794	0.05960117319
2795	0.05960061476
2796	0.05959998721
2797	0.05959929872
2798	0.05959873793
2799	0.05959820004
2800	0.05959779554
2801	0.0595966438
2802	0.05959536511
2803	0.05959462005
2804	0.05959397458
2805	0.05959353609
2806	0.05959245274
2807	0.05959139129
2808	0.059590768
2809	0.05958995854
2810	0.05958950949
2811	0.05958894374
2812	0.05958803877
2813	0.05958680219
2814	0.05958637519
2815	0.05958542156
2816	0.05958493054
2817	0.05958398001
2818	0.05958271575
2819	0.05958233764
2820	0.05958179268
2821	0.05958109706
2822	0.05958057522
2823	0.05957963204
2824	0.05957811703
2825	0.05957762536
2826	0.05957696382
2827	0.05957599832
2828	0.05957560999
2829	0.0595747671
2830	0.05957425328
2831	0.05957311103
2832	0.05957226665
2833	0.05957174646
2834	0.0595705124
2835	0.05957000456
2836	0.05956907865
2837	0.059568151
2838	0.0595673913
2839	0.05956660637
2840	0.05956592328
2841	0.05956530448
2842	0.0595646469
2843	0.05956394835
2844	0.05956286482
2845	0.05956188609
2846	0.05956091892
2847	0.05956025569
2848	0.05955883866
2849	0.05955787129
2850	0.05955748689
2851	0.05955658571
2852	0.05955536159
2853	0.05955426895
2854	0.05955376112
2855	0.05955269049
2856	0.05955149762
2857	0.05955085233
2858	0.05955031385
2859	0.05954995078
2860	0.05954875761
2861	0.0595473651
2862	0.05954667761
2863	0.05954600467
2864	0.05954549986
2865	0.05954489328
2866	0.05954419921
2867	0.05954362397
2868	0.05954279393
2869	0.05954117623
2870	0.05954054909
2871	0.05953986407
2872	0.05953910497
2873	0.05953802065
2874	0.05953739972
2875	0.0595365087
2876	0.05953589145
2877	0.05953494525
2878	0.05953416123
2879	0.0595329525
2880	0.05953238576
2881	0.05953145531
2882	0.05953072842
2883	0.05952982491
2884	0.05952856324
2885	0.05952748562
2886	0.05952661834
2887	0.05952611658
2888	0.05952560042
2889	0.05952425003
2890	0.0595234758
2891	0.05952250402
2892	0.05952204799
2893	0.05952076714
2894	0.05952005819
2895	0.05951956578
2896	0.05951885258
2897	0.05951777826
2898	0.05951720525
2899	0.05951632855
2900	0.05951557922
2901	0.05951508742
2902	0.05951454421
2903	0.05951324151
